Date	power consumption	Hours of Year
2013-01-24 11:00:00.000000	71.7	631
2013-12-04 12:00:00.000000	71.67500000000001	632
2013-04-15 08:00:00.000000	71.675	633
2013-05-11 10:00:00.000000	71.675	634
2013-05-12 09:00:00.000000	71.675	635
2013-05-16 10:00:00.000000	71.65	636
2013-02-26 10:00:00.000000	71.6	637
2013-01-23 10:00:00.000000	71.575	638
2013-09-01 12:00:00.000000	71.55	639
2013-05-03 10:00:00.000000	71.45	640
2013-04-16 10:00:00.000000	71.44999999999999	641
2013-06-26 08:00:00.000000	71.375	642
2013-03-15 09:00:00.000000	71.35	643
2013-09-27 12:00:00.000000	71.275	644
2013-05-16 08:00:00.000000	71.225	645
2013-11-01 07:00:00.000000	71.17500000000001	646
2013-05-16 07:00:00.000000	71.175	647
2013-06-20 12:00:00.000000	71.15	648
2013-04-19 08:00:00.000000	71.125	649
2013-10-12 11:00:00.000000	71.125	650
2013-06-03 09:00:00.000000	71.05	651
2013-09-01 09:00:00.000000	71.05	652
2013-04-12 07:00:00.000000	71.025	653
2013-10-12 13:00:00.000000	70.975	654
2013-04-12 08:00:00.000000	70.925	655
2013-01-18 08:00:00.000000	70.875	656
2013-01-22 14:00:00.000000	70.875	657
2013-09-13 08:00:00.000000	70.875	658
2013-06-28 08:00:00.000000	70.85	659
2013-02-27 12:00:00.000000	70.82499999999999	660
2013-09-13 09:00:00.000000	70.80000000000001	661
2013-06-28 09:00:00.000000	70.75	662
2013-04-16 09:00:00.000000	70.675	663
2013-01-17 09:00:00.000000	70.65	664
2013-06-05 07:00:00.000000	70.65	665
2013-06-21 10:00:00.000000	70.65	666
2013-09-27 08:00:00.000000	70.575	667
2013-05-12 10:00:00.000000	70.55	668
2013-11-11 13:00:00.000000	70.55	669
2013-01-31 09:00:00.000000	70.525	670
2013-07-10 08:00:00.000000	70.525	671
2013-09-25 10:00:00.000000	70.525	672
2013-02-25 10:00:00.000000	70.5	673
2013-09-07 15:00:00.000000	70.5	674
2013-09-12 11:00:00.000000	70.44999999999999	675
2013-11-12 12:00:00.000000	70.375	676
2013-04-17 15:00:00.000000	70.325	677
2013-10-07 13:00:00.000000	70.25	678
2013-03-22 12:00:00.000000	70.225	679
2013-04-26 07:00:00.000000	70.225	680
2013-08-02 12:00:00.000000	70.225	681
2013-05-16 09:00:00.000000	70.2	682
2013-01-31 10:00:00.000000	70.175	683
2013-09-12 09:00:00.000000	70.1	684
2013-07-01 11:00:00.000000	70.05	685
2013-04-02 14:00:00.000000	70.025	686
2013-11-15 12:00:00.000000	70.025	687
2013-05-12 11:00:00.000000	70.0	688
2013-02-21 09:00:00.000000	69.975	689
2013-05-02 13:00:00.000000	69.975	690
2013-01-24 12:00:00.000000	69.95	691
2013-06-12 08:00:00.000000	69.95	692
2013-08-10 11:00:00.000000	69.95	693
2013-09-07 16:00:00.000000	69.95	694
2013-09-30 09:00:00.000000	69.925	695
2013-06-03 11:00:00.000000	69.9	696
2013-11-20 07:00:00.000000	69.9	697
2013-03-05 12:00:00.000000	69.85	698
2013-05-15 08:00:00.000000	69.825	699
2013-06-26 09:00:00.000000	69.825	700
2013-01-16 09:00:00.000000	69.725	701
2013-08-03 13:00:00.000000	69.725	702
2013-08-10 12:00:00.000000	69.725	703
2013-11-12 13:00:00.000000	69.7	704
2013-11-11 09:00:00.000000	69.675	705
2013-12-12 13:00:00.000000	69.65	706
2013-05-12 13:00:00.000000	69.625	707
2013-09-04 09:00:00.000000	69.625	708
2013-11-15 13:00:00.000000	69.575	709
2013-04-23 11:00:00.000000	69.55	710
2013-09-04 11:00:00.000000	69.55	711
2013-05-17 13:00:00.000000	69.525	712
2013-02-19 12:00:00.000000	69.5	713
2013-09-30 14:00:00.000000	69.425	714
2013-04-16 13:00:00.000000	69.325	715
2013-09-26 13:00:00.000000	69.325	716
2013-10-16 10:00:00.000000	69.325	717
2013-01-10 13:00:00.000000	69.3	718
2013-12-12 12:00:00.000000	69.3	719
2013-03-05 11:00:00.000000	69.275	720
2013-09-10 11:00:00.000000	69.275	721
2013-01-18 12:00:00.000000	69.25	722
2013-01-30 13:00:00.000000	69.25	723
2013-10-16 11:00:00.000000	69.25	724
2013-10-25 13:00:00.000000	69.25	725
2013-07-05 13:00:00.000000	69.2	726
2013-06-25 10:00:00.000000	69.175	727
2013-08-02 11:00:00.000000	69.15	728
2013-03-19 10:00:00.000000	69.125	729
2013-03-22 11:00:00.000000	69.125	730
2013-03-15 11:00:00.000000	69.1	731
2013-08-03 11:00:00.000000	69.1	732
2013-12-06 08:00:00.000000	69.075	733
2013-09-25 09:00:00.000000	69.025	734
2013-06-24 13:00:00.000000	68.975	735
2013-03-15 10:00:00.000000	68.925	736
2013-03-05 13:00:00.000000	68.875	737
2013-09-04 10:00:00.000000	68.8	738
2013-10-01 11:00:00.000000	68.8	739
2013-11-21 14:00:00.000000	68.775	740
2013-01-03 13:00:00.000000	68.725	741
2013-11-01 13:00:00.000000	68.725	742
2013-06-03 13:00:00.000000	68.69999999999999	743
2013-01-16 11:00:00.000000	68.6	744
2013-06-14 08:00:00.000000	68.6	745
2013-07-11 12:00:00.000000	68.6	746
2013-11-20 12:00:00.000000	68.55	747
2013-03-21 08:00:00.000000	68.375	748
2013-10-07 15:00:00.000000	68.375	749
2013-11-11 07:00:00.000000	68.325	750
2013-06-27 07:00:00.000000	68.25	751
2013-04-11 09:00:00.000000	68.19999999999999	752
2013-03-20 07:00:00.000000	68.175	753
2013-12-16 10:00:00.000000	68.175	754
2013-09-10 13:00:00.000000	68.125	755
2013-03-12 13:00:00.000000	68.1	756
2013-04-12 09:00:00.000000	68.1	757
2013-04-11 13:00:00.000000	68.075	758
2013-11-13 14:00:00.000000	68.075	759
2013-02-05 10:00:00.000000	68.0	760
2013-08-05 07:00:00.000000	68.0	761
2013-07-16 11:00:00.000000	67.975	762
2013-10-06 10:00:00.000000	67.975	763
2013-02-22 07:00:00.000000	67.95	764
2013-10-16 09:00:00.000000	67.95	765
2013-02-22 11:00:00.000000	67.925	766
2013-04-07 12:00:00.000000	67.925	767
2013-01-22 12:00:00.000000	67.9	768
2013-11-21 12:00:00.000000	67.9	769
2013-02-21 11:00:00.000000	67.85	770
2013-05-17 07:00:00.000000	67.825	771
2013-01-29 16:00:00.000000	67.8	772
2013-08-02 07:00:00.000000	67.8	773
2013-10-16 08:00:00.000000	67.775	774
2013-06-18 11:00:00.000000	67.75	775
2013-09-18 12:00:00.000000	67.75	776
2013-11-22 08:00:00.000000	67.75	777
2013-12-06 11:00:00.000000	67.75	778
2013-01-14 16:00:00.000000	67.7	779
2013-06-02 10:00:00.000000	67.7	780
2013-05-03 14:00:00.000000	67.65	781
2013-11-04 11:00:00.000000	67.625	782
2013-11-28 13:00:00.000000	67.625	783
2013-04-19 09:00:00.000000	67.6	784
2013-04-15 14:00:00.000000	67.575	785
2013-09-30 11:00:00.000000	67.55000000000001	786
2013-04-29 11:00:00.000000	67.55	787
2013-06-21 11:00:00.000000	67.475	788
2013-04-11 07:00:00.000000	67.45	789
2013-08-05 11:00:00.000000	67.425	790
2013-11-18 08:00:00.000000	67.425	791
2013-02-21 10:00:00.000000	67.35	792
2013-09-13 12:00:00.000000	67.35	793
2013-02-07 12:00:00.000000	67.3	794
2013-06-24 10:00:00.000000	67.3	795
2013-11-21 11:00:00.000000	67.275	796
2013-06-21 12:00:00.000000	67.25	797
2013-07-03 11:00:00.000000	67.25	798
2013-09-04 14:00:00.000000	67.2	799
2013-02-07 07:00:00.000000	67.17500000000001	800
2013-11-25 09:00:00.000000	67.17500000000001	801
2013-10-07 10:00:00.000000	67.175	802
2013-12-19 12:00:00.000000	67.125	803
2013-01-03 11:00:00.000000	67.1	804
2013-01-16 10:00:00.000000	67.1	805
2013-07-02 11:00:00.000000	67.1	806
2013-10-16 12:00:00.000000	67.1	807
2013-06-26 11:00:00.000000	67.075	808
2013-07-10 11:00:00.000000	67.05	809
2013-01-23 11:00:00.000000	67.0	810
2013-05-07 10:00:00.000000	67.0	811
2013-11-03 14:00:00.000000	67.0	812
2013-06-25 13:00:00.000000	66.975	813
2013-02-28 11:00:00.000000	66.95	814
2013-04-06 12:00:00.000000	66.85	815
2013-02-12 07:00:00.000000	66.825	816
2013-11-11 12:00:00.000000	66.825	817
2013-06-20 14:00:00.000000	66.8	818
2013-12-09 12:00:00.000000	66.775	819
2013-01-14 18:00:00.000000	66.725	820
2013-11-26 11:00:00.000000	66.725	821
2013-04-22 10:00:00.000000	66.7	822
2013-06-19 11:00:00.000000	66.675	823
2013-09-13 11:00:00.000000	66.65	824
2013-01-10 12:00:00.000000	66.625	825
2013-02-27 11:00:00.000000	66.625	826
2013-09-04 08:00:00.000000	66.625	827
2013-11-29 14:00:00.000000	66.55	828
2013-08-05 09:00:00.000000	66.5	829
2013-04-07 13:00:00.000000	66.475	830
2013-02-28 12:00:00.000000	66.42500000000001	831
2013-04-12 11:00:00.000000	66.4	832
2013-11-04 12:00:00.000000	66.4	833
2013-01-21 13:00:00.000000	66.375	834
2013-11-21 13:00:00.000000	66.375	835
2013-11-26 13:00:00.000000	66.375	836
2013-03-20 12:00:00.000000	66.3	837
2013-07-11 11:00:00.000000	66.3	838
2013-10-12 12:00:00.000000	66.22500000000001	839
2013-04-25 13:00:00.000000	66.225	840
2013-06-19 15:00:00.000000	66.2	841
2013-04-17 07:00:00.000000	66.175	842
2013-08-05 12:00:00.000000	66.175	843
2013-10-22 12:00:00.000000	66.125	844
2013-04-30 10:00:00.000000	66.1	845
2013-04-18 09:00:00.000000	66.075	846
2013-09-10 12:00:00.000000	66.075	847
2013-12-04 11:00:00.000000	66.075	848
2013-04-17 10:00:00.000000	66.05000000000001	849
2013-06-11 12:00:00.000000	65.85	850
2013-06-11 11:00:00.000000	65.80000000000001	851
2013-01-21 10:00:00.000000	65.75	852
2013-01-23 12:00:00.000000	65.725	853
2013-01-18 11:00:00.000000	65.7	854
2013-05-16 12:00:00.000000	65.69999999999999	855
2013-04-19 12:00:00.000000	65.625	856
2013-06-17 12:00:00.000000	65.575	857
2013-04-12 13:00:00.000000	65.55	858
2013-10-01 14:00:00.000000	65.55	859
2013-07-01 10:00:00.000000	65.525	860
2013-07-17 12:00:00.000000	65.5	861
2013-05-12 12:00:00.000000	65.475	862
2013-02-10 12:00:00.000000	65.425	863
2013-01-21 12:00:00.000000	65.4	864
2013-07-11 13:00:00.000000	65.4	865
2013-11-20 13:00:00.000000	65.35	866
2013-01-17 10:00:00.000000	65.325	867
2013-04-16 12:00:00.000000	65.3	868
2013-10-07 12:00:00.000000	65.275	869
2013-10-22 11:00:00.000000	65.275	870
2013-03-20 10:00:00.000000	65.2	871
2013-03-20 11:00:00.000000	65.175	872
2013-06-25 15:00:00.000000	65.15	873
2013-05-16 11:00:00.000000	65.05	874
2013-06-24 14:00:00.000000	65.025	875
2013-10-10 14:00:00.000000	64.925	876
2013-06-26 12:00:00.000000	64.8	877
2013-01-18 13:00:00.000000	64.775	878
2013-09-30 10:00:00.000000	64.775	879
2013-11-28 11:00:00.000000	64.75	880
2013-12-09 07:00:00.000000	64.75	881
2013-01-07 08:00:00.000000	64.7	882
2013-03-07 13:00:00.000000	64.65	883
2013-12-18 12:00:00.000000	64.625	884
2013-06-27 08:00:00.000000	64.60000000000001	885
2013-03-20 08:00:00.000000	64.6	886
2013-03-20 09:00:00.000000	64.6	887
2013-04-19 11:00:00.000000	64.6	888
2013-06-28 12:00:00.000000	64.575	889
2013-10-04 08:00:00.000000	64.525	890
2013-06-25 12:00:00.000000	64.5	891
2013-08-02 13:00:00.000000	64.5	892
2013-10-18 09:00:00.000000	64.5	893
2013-03-12 11:00:00.000000	64.475	894
2013-07-01 12:00:00.000000	64.45	895
2013-08-01 11:00:00.000000	64.45	896
2013-04-03 12:00:00.000000	64.44999999999999	897
2013-04-12 10:00:00.000000	64.4	898
2013-11-01 14:00:00.000000	64.375	899
2013-06-19 12:00:00.000000	64.275	900
2013-06-19 13:00:00.000000	64.25	901
2013-01-24 13:00:00.000000	64.225	902
2013-12-18 11:00:00.000000	64.225	903
2013-04-16 14:00:00.000000	64.2	904
2013-01-25 14:00:00.000000	64.125	905
2013-11-27 11:00:00.000000	64.075	906
2013-02-12 09:00:00.000000	64.0	907
2013-01-07 07:00:00.000000	63.925	908
2013-02-27 13:00:00.000000	63.925	909
2013-08-01 12:00:00.000000	63.925	910
2013-07-02 13:00:00.000000	63.849999999999994	911
2013-06-21 08:00:00.000000	63.824999999999996	912
2013-06-06 11:00:00.000000	63.775	913
2013-02-20 11:00:00.000000	63.75	914
2013-06-19 16:00:00.000000	63.75	915
2013-03-22 13:00:00.000000	63.675	916
2013-04-22 09:00:00.000000	63.65	917
2013-07-10 12:00:00.000000	63.625	918
2013-11-14 14:00:00.000000	63.575	919
2013-06-24 11:00:00.000000	63.525	920
2013-06-11 13:00:00.000000	63.5	921
2013-10-16 07:00:00.000000	63.475	922
2013-11-22 13:00:00.000000	63.425	923
2013-10-06 08:00:00.000000	63.4	924
2013-04-11 12:00:00.000000	63.2	925
2013-06-19 14:00:00.000000	63.2	926
2013-04-25 12:00:00.000000	63.199999999999996	927
2013-03-13 09:00:00.000000	63.150000000000006	928
2013-12-16 12:00:00.000000	63.15	929
2013-02-12 13:00:00.000000	63.05	930
2013-06-24 12:00:00.000000	63.05	931
2013-06-20 15:00:00.000000	63.0	932
2013-09-23 08:00:00.000000	62.975	933
2013-09-12 13:00:00.000000	62.974999999999994	934
2013-12-04 13:00:00.000000	62.974999999999994	935
2013-01-22 13:00:00.000000	62.925000000000004	936
2013-11-25 10:00:00.000000	62.9	937
2013-05-11 11:00:00.000000	62.875	938
2013-01-31 12:00:00.000000	62.849999999999994	939
2013-04-23 09:00:00.000000	62.825	940
2013-01-17 12:00:00.000000	62.775	941
2013-05-13 11:00:00.000000	62.775	942
2013-07-15 12:00:00.000000	62.775	943
2013-05-06 11:00:00.000000	62.75	944
2013-10-01 12:00:00.000000	62.75	945
2013-12-18 13:00:00.000000	62.75	946
2013-01-21 11:00:00.000000	62.725	947
2013-05-11 14:00:00.000000	62.725	948
2013-03-18 13:00:00.000000	62.724999999999994	949
2013-06-26 13:00:00.000000	62.699999999999996	950
2013-07-16 12:00:00.000000	62.675	951
2013-02-28 14:00:00.000000	62.65	952
2013-09-19 09:00:00.000000	62.6	953
2013-06-27 10:00:00.000000	62.575	954
2013-02-05 11:00:00.000000	62.475	955
2013-09-16 09:00:00.000000	62.475	956
2013-02-19 14:00:00.000000	62.474999999999994	957
2013-07-02 12:00:00.000000	62.4	958
2013-09-25 11:00:00.000000	62.375	959
2013-10-07 11:00:00.000000	62.375	960
2013-11-19 11:00:00.000000	62.3	961
2013-01-31 11:00:00.000000	62.275000000000006	962
2013-10-10 15:00:00.000000	62.25	963
2013-11-25 13:00:00.000000	62.25	964
2013-04-07 14:00:00.000000	62.225	965
2013-12-06 10:00:00.000000	62.225	966
2013-08-01 13:00:00.000000	62.2	967
2013-01-14 17:00:00.000000	62.15	968
2013-06-24 15:00:00.000000	62.15	969
2013-09-17 12:00:00.000000	62.1	970
2013-10-18 08:00:00.000000	62.075	971
2013-06-25 14:00:00.000000	62.074999999999996	972
2013-06-18 14:00:00.000000	62.05	973
2013-11-13 15:00:00.000000	62.0	974
2013-12-16 09:00:00.000000	61.95	975
2013-09-16 12:00:00.000000	61.925000000000004	976
2013-09-19 08:00:00.000000	61.925	977
2013-09-16 11:00:00.000000	61.85	978
2013-11-25 11:00:00.000000	61.85	979
2013-12-11 12:00:00.000000	61.85	980
2013-03-18 10:00:00.000000	61.8	981
2013-08-04 10:00:00.000000	61.8	982
2013-11-26 12:00:00.000000	61.775	983
2013-02-26 14:00:00.000000	61.75	984
2013-04-11 10:00:00.000000	61.75	985
2013-06-03 12:00:00.000000	61.75	986
2013-11-11 10:00:00.000000	61.75	987
2013-10-17 08:00:00.000000	61.6	988
2013-06-24 16:00:00.000000	61.575	989
2013-07-06 12:00:00.000000	61.575	990
2013-07-15 09:00:00.000000	61.575	991
2013-11-07 11:00:00.000000	61.575	992
2013-04-26 14:00:00.000000	61.550000000000004	993
2013-01-31 13:00:00.000000	61.525	994
2013-04-18 10:00:00.000000	61.5	995
2013-12-03 11:00:00.000000	61.475	996
2013-01-10 11:00:00.000000	61.45	997
2013-06-02 11:00:00.000000	61.375	998
2013-10-23 19:00:00.000000	61.375	999
2013-04-23 08:00:00.000000	61.35	1000
2013-10-04 10:00:00.000000	61.349999999999994	1001
2013-02-21 14:00:00.000000	61.1	1002
2013-11-10 10:00:00.000000	61.075	1003
2013-09-18 13:00:00.000000	61.050000000000004	1004
2013-07-06 07:00:00.000000	61.05	1005
2013-03-21 09:00:00.000000	61.025	1006
2013-08-05 13:00:00.000000	61.0	1007
2013-06-25 11:00:00.000000	60.975	1008
2013-03-15 13:00:00.000000	60.95	1009
2013-03-13 10:00:00.000000	60.925	1010
2013-02-26 15:00:00.000000	60.900000000000006	1011
2013-10-23 18:00:00.000000	60.900000000000006	1012
2013-09-16 10:00:00.000000	60.875	1013
2013-01-18 07:00:00.000000	60.85	1014
2013-05-15 09:00:00.000000	60.825	1015
2013-11-18 14:00:00.000000	60.8	1016
2013-11-26 14:00:00.000000	60.8	1017
2013-03-12 14:00:00.000000	60.775	1018
2013-04-03 13:00:00.000000	60.775	1019
2013-11-10 09:00:00.000000	60.75	1020
2013-03-05 07:00:00.000000	60.725	1021
2013-03-18 12:00:00.000000	60.725	1022
2013-12-11 11:00:00.000000	60.7	1023
2013-06-03 14:00:00.000000	60.675	1024
2013-10-23 13:00:00.000000	60.675	1025
2013-11-11 14:00:00.000000	60.675	1026
2013-12-16 14:00:00.000000	60.675	1027
2013-03-15 12:00:00.000000	60.625	1028
2013-07-16 13:00:00.000000	60.625	1029
2013-09-26 14:00:00.000000	60.625	1030
2013-12-06 13:00:00.000000	60.625	1031
2013-11-10 07:00:00.000000	60.55	1032
2013-02-26 12:00:00.000000	60.525	1033
2013-06-17 08:00:00.000000	60.525	1034
2013-06-27 09:00:00.000000	60.5	1035
2013-02-21 12:00:00.000000	60.475	1036
2013-11-04 13:00:00.000000	60.475	1037
2013-01-17 07:00:00.000000	60.474999999999994	1038
2013-01-17 13:00:00.000000	60.474999999999994	1039
2013-01-07 12:00:00.000000	60.275	1040
2013-11-10 08:00:00.000000	60.275	1041
2013-07-15 11:00:00.000000	60.225	1042
2013-12-04 14:00:00.000000	60.225	1043
2013-02-07 11:00:00.000000	60.175	1044
2013-11-09 12:00:00.000000	60.1	1045
2013-11-06 10:00:00.000000	60.099999999999994	1046
2013-06-17 17:00:00.000000	60.075	1047
2013-07-17 15:00:00.000000	60.05	1048
2013-12-16 11:00:00.000000	59.875	1049
2013-04-15 13:00:00.000000	59.85	1050
2013-01-30 14:00:00.000000	59.825	1051
2013-02-26 13:00:00.000000	59.825	1052
2013-05-02 15:00:00.000000	59.800000000000004	1053
2013-09-30 08:00:00.000000	59.8	1054
2013-02-12 10:00:00.000000	59.725	1055
2013-06-28 11:00:00.000000	59.675	1056
2013-10-17 09:00:00.000000	59.675	1057
2013-07-17 11:00:00.000000	59.65	1058
2013-02-26 11:00:00.000000	59.55	1059
2013-12-11 13:00:00.000000	59.55	1060
2013-05-06 13:00:00.000000	59.5	1061
2013-07-15 10:00:00.000000	59.5	1062
2013-03-20 13:00:00.000000	59.45	1063
2013-11-19 13:00:00.000000	59.45	1064
2013-04-23 13:00:00.000000	59.449999999999996	1065
2013-04-17 08:00:00.000000	59.425	1066
2013-07-16 14:00:00.000000	59.35	1067
2013-11-28 14:00:00.000000	59.325	1068
2013-05-06 12:00:00.000000	59.225	1069
2013-04-06 11:00:00.000000	59.2	1070
2013-04-24 08:00:00.000000	59.199999999999996	1071
2013-03-14 11:00:00.000000	59.099999999999994	1072
2013-12-16 13:00:00.000000	59.025000000000006	1073
2013-10-06 07:00:00.000000	59.0	1074
2013-02-05 12:00:00.000000	58.95	1075
2013-04-24 07:00:00.000000	58.925	1076
2013-06-14 10:00:00.000000	58.9	1077
2013-08-11 07:00:00.000000	58.875	1078
2013-10-04 07:00:00.000000	58.875	1079
2013-07-01 13:00:00.000000	58.85	1080
2013-03-22 07:00:00.000000	58.825	1081
2013-02-07 10:00:00.000000	58.8	1082
2013-04-12 12:00:00.000000	58.775	1083
2013-04-19 14:00:00.000000	58.724999999999994	1084
2013-05-13 14:00:00.000000	58.724999999999994	1085
2013-09-27 13:00:00.000000	58.650000000000006	1086
2013-11-20 14:00:00.000000	58.65	1087
2013-07-17 13:00:00.000000	58.625	1088
2013-11-12 14:00:00.000000	58.625	1089
2013-06-20 16:00:00.000000	58.5	1090
2013-11-19 12:00:00.000000	58.5	1091
2013-11-04 14:00:00.000000	58.45	1092
2013-10-18 11:00:00.000000	58.4	1093
2013-12-17 15:00:00.000000	58.4	1094
2013-02-21 13:00:00.000000	58.325	1095
2013-08-07 07:00:00.000000	58.325	1096
2013-04-23 07:00:00.000000	58.25	1097
2013-04-06 08:00:00.000000	58.150000000000006	1098
2013-01-07 10:00:00.000000	58.1	1099
2013-07-19 09:00:00.000000	58.1	1100
2013-09-25 12:00:00.000000	58.099999999999994	1101
2013-03-14 14:00:00.000000	58.05	1102
2013-04-18 12:00:00.000000	58.025000000000006	1103
2013-03-05 14:00:00.000000	58.0	1104
2013-06-05 09:00:00.000000	58.0	1105
2013-09-04 07:00:00.000000	58.0	1106
2013-03-14 13:00:00.000000	57.975	1107
2013-03-13 11:00:00.000000	57.95	1108
2013-09-01 13:00:00.000000	57.95	1109
2013-12-09 13:00:00.000000	57.95	1110
2013-06-21 13:00:00.000000	57.9	1111
2013-10-23 14:00:00.000000	57.9	1112
2013-01-30 15:00:00.000000	57.85	1113
2013-08-03 14:00:00.000000	57.849999999999994	1114
2013-05-11 12:00:00.000000	57.8	1115
2013-11-22 07:00:00.000000	57.75	1116
2013-01-17 11:00:00.000000	57.725	1117
2013-05-15 14:00:00.000000	57.7	1118
2013-02-28 13:00:00.000000	57.625	1119
2013-06-05 12:00:00.000000	57.6	1120
2013-06-27 11:00:00.000000	57.575	1121
2013-02-12 12:00:00.000000	57.525	1122
2013-10-10 06:00:00.000000	57.525	1123
2013-05-15 10:00:00.000000	57.5	1124
2013-10-24 12:00:00.000000	57.449999999999996	1125
2013-09-17 13:00:00.000000	57.425	1126
2013-04-17 12:00:00.000000	57.375	1127
2013-10-22 14:00:00.000000	57.375	1128
2013-06-24 09:00:00.000000	57.35	1129
2013-10-06 09:00:00.000000	57.35	1130
2013-10-14 07:00:00.000000	57.35	1131
2013-02-12 15:00:00.000000	57.325	1132
2013-05-07 11:00:00.000000	57.325	1133
2013-07-22 09:00:00.000000	57.325	1134
2013-10-04 12:00:00.000000	57.325	1135
2013-03-18 11:00:00.000000	57.275	1136
2013-12-03 12:00:00.000000	57.25	1137
2013-07-05 14:00:00.000000	57.2	1138
2013-11-18 09:00:00.000000	57.2	1139
2013-07-03 12:00:00.000000	57.175	1140
2013-11-18 10:00:00.000000	57.15	1141
2013-11-27 12:00:00.000000	57.15	1142
2013-12-09 14:00:00.000000	57.025	1143
2013-04-06 13:00:00.000000	56.95	1144
2013-11-09 14:00:00.000000	56.95	1145
2013-06-12 07:00:00.000000	56.925	1146
2013-12-12 14:00:00.000000	56.875	1147
2013-05-16 13:00:00.000000	56.85	1148
2013-09-19 18:00:00.000000	56.85	1149
2013-05-06 07:00:00.000000	56.7	1150
2013-04-25 11:00:00.000000	56.65	1151
2013-06-26 15:00:00.000000	56.65	1152
2013-09-17 11:00:00.000000	56.625	1153
2013-10-16 13:00:00.000000	56.625	1154
2013-12-06 12:00:00.000000	56.625	1155
2013-09-12 12:00:00.000000	56.575	1156
2013-06-13 08:00:00.000000	56.525	1157
2013-07-15 08:00:00.000000	56.525	1158
2013-05-03 15:00:00.000000	56.5	1159
2013-09-01 14:00:00.000000	56.5	1160
2013-09-16 13:00:00.000000	56.375	1161
2013-11-07 14:00:00.000000	56.375	1162
2013-03-07 16:00:00.000000	56.35	1163
2013-10-15 10:00:00.000000	56.35	1164
2013-03-14 12:00:00.000000	56.3	1165
2013-09-28 08:00:00.000000	56.275	1166
2013-06-12 14:00:00.000000	56.25	1167
2013-11-18 07:00:00.000000	56.22500000000001	1168
2013-04-15 10:00:00.000000	56.225	1169
2013-11-07 10:00:00.000000	56.2	1170
2013-01-24 14:00:00.000000	56.175	1171
2013-05-14 10:00:00.000000	56.1	1172
2013-07-02 14:00:00.000000	56.075	1173
2013-01-18 14:00:00.000000	55.925	1174
2013-04-18 11:00:00.000000	55.925	1175
2013-10-25 14:00:00.000000	55.925	1176
2013-08-01 14:00:00.000000	55.900000000000006	1177
